出租方式,户型,建筑面积,层数,低层,中层,中高层,高层,超高层,楼,朝向,装修,地址,字段9,字段10,字段11,字段12,字段13,字段14,字段15,标题,价格,字段25
整租,2室1厅1卫,70,6,1,0,0,0,0,中,东西,简装修,七里河地矿物供站小区,床,,,,,热水器,暖气,房源编号 692802,1500,兰工坪物资供应站小区(七里河区/小西湖)
整租,2室2厅1卫,90,9,0,1,0,0,0,中,东,精装修,敦煌路68号,床,电视,,洗衣机,,热水器,暖气,房源编号 692801,3100,"阳光家园百合苑
                            (七里河区/西站)"
整租,2室0厅1卫,50,9,0,1,0,0,0,高,东西,简装修,安定门,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 692793,1500,兰州市胜利宾馆家属院(城关区/西关什字)
整租,2室2厅1卫,71,6,1,0,0,0,0,高,南北,精装修,安宁区西村1-186,床,电视,冰箱,,,热水器,暖气,房源编号 665633,1900,"兰飞家属院
                            (安宁区/费家营)"
整租,2室2厅1卫,96,28,0,0,0,1,0,高,南,中等装修,山坪子小区,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 692798,2000,山坪子小区(安宁区/培黎广场)
整租,2室2厅2卫,123,8,1,0,0,0,0,中,东西,中等装修,粮食局家属院,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 692795,2300,定西路东粮食局家属院(城关区/东部市场)
整租,2室2厅1卫,80,8,1,0,0,0,0,中,南北,精装修,牟家庄8-100号,床,电视,冰箱,,,热水器,暖气,房源编号 692794,2000,"新月小区
                            (城关区/火车站)"
整租,2室1厅1卫,80,11,0,1,0,0,0,中,南北,精装修,敦煌路282号,,,,,,热水器,暖气,房源编号 692791,2800,西站阳光家园玫瑰苑(七里河区/西站)
整租,2室2厅1卫,90,30,0,0,0,1,0,高,西南,精装修,兰州七里河建西东路420号,床,,冰箱,洗衣机,空调,热水器,暖气,房源编号 689142,2500,"铁建丽苑
                            (七里河区/龚家湾)"
整租,2室1厅1卫,60,8,1,0,0,0,0,中,东南,中等装修,榆中街118号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 691955,2200,省建行家属院(城关区/东方红广场)
整租,2室1厅1卫,70,34,0,0,0,0,1,中,南北,精装修,一只船北街南侧(东临华润万家),床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 673075,3500,"万盛名仕佳园
                            (城关区/盘旋路)"
整租,2室1厅1卫,114,24,0,0,0,1,0,高,南北,简装修,甘肃省兰州市城关区盐场路 附近,,,,,,热水器,暖气,房源编号 691401,2500,上川嘉园穆科寨小区(城关区/黄河北)
整租,3室1厅1卫,144,12,0,1,0,0,0,高,不限,简单装修,兰新市场118号楼旁,,电视,,,,热水器,暖气,房源编号 691352,4000,"兰新大西洋
                            (城关区/东部市场)"
整租,3室2厅2卫,144,8,1,0,0,0,0,高,南北,精装修,甘肃省兰州市城关区靖远路35号,,,,,,,,房源编号 656323,2200,融兴小区(城关区/黄河北)
整租,2室2厅1卫,94,33,0,0,0,0,1,高,南,简装修,刘家坪139号,,,,,,热水器,暖气,房源编号 691260,2000,晟农家园(城关区/黄河北)
整租,1室1厅1卫,33,6,1,0,0,0,0,中,南,简单装修,"广河路和古浪北路十字,向北沿广河路300米",,,,,,,,房源编号 689020,500,"钟家河小区
                            (西固区/福利区)"
整租,2室2厅1卫,80,28,0,0,0,1,0,高,北,中等装修,小西湖碱沟沿270号,,,,,,,暖气,房源编号 690788,2600,"小西湖大唐宫
                            (七里河区/小西湖)"
整租,3室2厅2卫,175,32,0,0,0,1,0,低,北,简单装修,永昌路242号旁,,,,,,,,房源编号 690588,5500,"民基新城
                            (城关区/西关什字)"
整租,2室1厅1卫,70,7,1,0,0,0,0,高,不限,精装修,兰州市城关区王马巷6号,床,电视,冰箱,洗衣机,空调,热水器,,房源编号 690587,2600,兰州市王马巷6号(城关区/西关什字)
整租,3室2厅2卫,196,33,0,0,0,0,1,中,南北,毛坯,万达商场北侧,,,,,,,,房源编号 690578,6000,枫叶国际(城关区/滩尖子)
整租,2室1厅1卫,70,12,0,1,0,0,0,高,南,精装修,甘南路349号,,,冰箱,洗衣机,,热水器,暖气,房源编号 690576,3200,甘肃省金属公司家属院(城关区/盘旋路)
整租,2室2厅1卫,80,8,1,0,0,0,0,高,南北,中等装修,铁路西村牟家庄达祥小区（160-194）,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 690561,2000,牟家庄达祥小区（160-194）14#17(城关区/火车站)
整租,3室1厅1卫,85,6,1,0,0,0,0,高,南北,中等装修,省公安厅家属院（静宁路武都路十字西200米贡元巷口）,,,,,,热水器,暖气,房源编号 690557,3500,甘肃省公安厅家属院(城关区/东方红广场)
整租,2室2厅1卫,99,28,0,0,0,1,0,低,东南,毛坯,西津路以南(雷坛河西侧),床,,,,,热水器,暖气,房源编号 690556,1700,"孙家台经济适用房
                            (七里河区/小西湖)"
整租,2室1厅1卫,70,7,1,0,0,0,0,高,南北,精装修,西关十字木塔巷,床,电视,,,,热水器,暖气,房源编号 690554,2500,"木塔巷小区
                            (城关区/西关什字)"
整租,2室2厅1卫,98,33,0,0,0,0,1,高,不限,简单装修,西站王家堡,,,,,,,,房源编号 690526,2500,光明城小区(七里河区/西站)
整租,2室1厅1卫,51,7,1,0,0,0,0,高,南北,简装修,兰工坪路29号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 650590,1200,"机车厂四区家属院
                            (七里河区/龚家湾)"
整租,2室1厅1卫,60,8,1,0,0,0,0,中,南北,简装修,东岗东路香格里拉洗浴城斜*（外贸家属院）,,,,,,,暖气,房源编号 690513,1500,兰州市外贸公司家属院(城关区/东岗)
整租,2室2厅1卫,115,8,1,0,0,0,0,高,南,中等装修,兰大医学院家属院,床,电视,,,,热水器,暖气,房源编号 690509,3500,兰大医学院(城关区/东部市场)
整租,2室1厅1卫,73,7,1,0,0,0,0,高,南北,简装修,福利东路366号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 690305,1400,"兰炼东苑小区
                            (西固区/福利区)"
整租,1室1厅1卫,49,34,0,0,0,0,1,中,南,简单装修,九州大道,床,,,,,热水器,暖气,房源编号 689000,2500,元森北新时代玉兰园(城关区/黄河北)
整租,2室1厅1卫,60,7,1,0,0,0,0,中,东西,精装修,"西津东路附近,兰州市北园40号",,电视,,洗衣机,空调,,暖气,房源编号 690476,1700,"北园小区
                            (七里河区/西站)"
整租,2室1厅1卫,78,31,0,0,0,1,0,低,东南,精装修,西站海鸿大厦,,,,,,,,房源编号 690454,2800,西站海鸿大厦(七里河区/西站)
整租,2室1厅1卫,73,7,1,0,0,0,0,高,南,简装修,福利东路366号,,,,,空调,,,房源编号 684626,1400,"兰炼东苑小区
                            (西固区/福利区)"
整租,1室1厅1卫,48,6,1,0,0,0,0,中,南北,简装修,火车站排洪南路740 号,床,,,洗衣机,,热水器,暖气,房源编号 690055,1500,排洪南路汽修二厂(城关区/火车站)
整租,2室2厅1卫,84,7,1,0,0,0,0,高,不限,简单装修,榆中县城九中*,床,,,,,,,房源编号 690158,1250,玉桥嘉园(榆中区/榆中)
整租,2室1厅1卫,95,8,1,0,0,0,0,低,东西,简装修,城关区红山根西路169-191号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 690042,2500,"兰铁一公司家属区
                            (城关区/火车站)"
整租,2室1厅1卫,94,33,0,0,0,0,1,低,东南,毛坯,天水北路,,,,,,,,房源编号 689918,3800,格林庭院(城关区/滩尖子)
整租,2室1厅1卫,70,10,0,1,0,0,0,中,东,简装修,"段家滩路1265-1517号,五里铺桥北(原灯泡厂院",床,电视,冰箱,,,热水器,暖气,房源编号 689890,2200,"东湖小区
                            (城关区/东部市场)"
整租,1室0厅1卫,20,6,1,0,0,0,0,低,西南,简装修,嘉峪关西路496-518,床,,,,,,暖气,房源编号 689778,800,"西北油漆厂家属院
                            (城关区/东部市场)"
整租,1室1厅1卫,48,31,0,0,0,1,0,高,南,精装修,兰州市城关区永昌路295号,,,,,,,,房源编号 689352,3500,"紫金大厦
                            (城关区/西关什字)"
整租,2室2厅1卫,98,6,1,0,0,0,0,低,南北,精装修,福利西路98-1号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 670565,2200,"福星苑
                            (西固区/福利区)"
整租,2室1厅1卫,78,13,0,0,1,0,0,低,南,精装修,建兰丽苑,,电视,,,,热水器,暖气,房源编号 689276,1500,建兰丽苑(七里河区/龚家湾)
整租,4室2厅2卫,172,32,0,0,0,1,0,中,西南,简装修,吴家园,,电视,,,,,暖气,房源编号 683147,4200,"兰滨小区
                            (七里河区/小西湖)"
整租,2室0厅1卫,51,8,1,0,0,0,0,高,东南,简装修,火车站西路455-469号,床,,,,,热水器,暖气,房源编号 689089,1650,"禄家巷小区
                            (城关区/五泉广场)"
整租,2室2厅1卫,93,22,0,0,0,1,0,高,南北,精装修,区九州中路创城后面,床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 689088,1800,"瑞祥嘉苑
                            (城关区/九州开发区)"
整租,1室1厅1卫,50,7,1,0,0,0,0,高,南北,豪华装修,南滨河东路,床,,,,,热水器,暖气,房源编号 689073,1500,图书馆家属院(城关区/盘旋路)
整租,2室1厅1卫,94,33,0,0,0,0,1,低,东南,毛坯,天水北路,,,,,,,,房源编号 689070,3800,格林庭院(城关区/滩尖子)
整租,2室0厅1卫,50,6,1,0,0,0,0,中,南北,豪华装修,南滨河东路198-476号,床,,,,,热水器,暖气,房源编号 689067,1600,"南河新村
                            (城关区/盘旋路)"
整租,2室2厅1卫,88,33,0,0,0,0,1,高,东,精装修,火车站，八一阳光家园,床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 688976,2500,国资委三十七家园(城关区/火车站)
整租,2室1厅1卫,70,8,1,0,0,0,0,高,东西,简装修,"兰石厂82,83栋家属院?",床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 687643,1500,兰石厂82.83棟家属院(七里河区/西站)
整租,2室2厅1卫,108,25,0,0,0,1,0,低,西北,精装修,火车站广场向西200米,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 689021,3700,"海天新都
                            (城关区/火车站)"
整租,3室1厅1卫,109,24,0,0,0,1,0,高,南北,毛坯,黄河馨苑,床,电视,,,,,,房源编号 683281,2500,黄河馨苑(城关区/雁滩北)
整租,3室1厅1卫,100,4,1,0,0,0,0,低,东西,简装修,航天宾馆,床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 679580,2500,*新村51号(城关区/西关什字)
整租,2室1厅1卫,62,8,1,0,0,0,0,中,东西,简装修,曹家巷57号,床,电视,冰箱,,,热水器,暖气,房源编号 664067,2200,兰州二中曹家巷家属院(城关区/东方红广场)
整租,2室1厅1卫,62,34,0,0,0,0,1,低,东南,简装修,龚家坪133号,床,电视,,,,,暖气,房源编号 689008,1200,龚家湾三十八佳园(七里河区/龚家湾)
整租,2室1厅1卫,61,7,1,0,0,0,0,中,南北,简装修,和平路179号,床,电视,,,,热水器,暖气,房源编号 689002,1600,"省档案局家属院
                            (城关区/五泉广场)"
整租,2室1厅1卫,64,12,0,1,0,0,0,中,东,精装修,西站建兰路步行街18号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 688999,1700,"田园小区
                            (七里河区/西站)"
整租,2室1厅1卫,50,6,1,0,0,0,0,高,东西,简单装修,七里河吴家园西街16-32号,床,,,,,,暖气,房源编号 680485,1200,"吴家园附近
                            (七里河区/西站)"
整租,2室2厅1卫,66,21,0,0,0,1,0,高,不限,简单装修,七四三七东,床,电视,冰箱,,,热水器,暖气,房源编号 687969,2500,时代伟业(城关区/东岗)
整租,2室2厅1卫,65,8,1,0,0,0,0,中,东南,精装修,榆中街118号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 675145,2800,广场南口建行家属院(城关区/东方红广场)
整租,2室1厅1卫,60,4,1,0,0,0,0,低,东南,简装修,庆阳路68号,床,,冰箱,,,热水器,暖气,房源编号 688996,1800,兰州电视台家属院(城关区/东方红广场)
整租,2室2厅1卫,96,28,0,0,0,1,0,高,南,中等装修,山坪子小区,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 688995,2000,培黎广场山坪子小区(安宁区/培黎广场)
整租,2室1厅1卫,85,8,1,0,0,0,0,中,南北,精装修,中鹏佳园,床,,冰箱,,空调,热水器,暖气,房源编号 680641,2300,西固福利西路中鹏佳园(西固区/福利区)
整租,1室2厅1卫,60,8,1,0,0,0,0,中,南北,中等装修,长青大厦右手边外贸家属院,床,,,,,热水器,暖气,房源编号 688990,2200,曹家巷(城关区/南关什字)
整租,2室1厅1卫,50,6,1,0,0,0,0,低,南,简装修,"东岗东路68-182号,雁儿湾东岗世纪新村旁",床,电视,冰箱,,,,暖气,房源编号 688989,1200,"兰泰小区
                            (城关区/东岗)"
整租,2室1厅1卫,48,6,1,0,0,0,0,中,南,简装修,武山路135号202室,床,电视,,,空调,热水器,暖气,房源编号 681440,1300,胶鞋厂附近(七里河区/西站)
整租,2室1厅1卫,80,34,0,0,0,0,1,中,南北,精装修,建工苑景,床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 688988,1800,七里河区晏家坪建工苑景(七里河区/西站)
整租,3室0厅1卫,60,6,1,0,0,0,0,高,东南,精装修,兰石研究所,床,,,,,热水器,暖气,房源编号 676176,1600,兰石研究所家属院(七里河区/西站)
整租,2室2厅1卫,140,9,0,1,0,0,0,高,东西,精装修,兰州市城关区中街子75号,,,,,空调,热水器,暖气,房源编号 659944,3000,"中街子
                            (城关区/南关什字)"
整租,2室1厅1卫,70,8,1,0,0,0,0,低,南北,简装修,西关十字木塔巷,床,电视,,,,,暖气,房源编号 688974,2500,"木塔巷小区
                            (城关区/西关什字)"
整租,2室2厅1卫,93,31,0,0,0,1,0,中,南,简单装修,焦家湾附近,床,,,,,热水器,暖气,房源编号 688844,1800,丰和丽园(城关区/东岗)
整租,2室2厅1卫,101,14,0,0,1,0,0,中,南,精装修,雁滩大桥向东800米,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 675910,3800,"鸿运润园C区
                            (城关区/雁滩北)"
整租,2室1厅1卫,82,8,1,0,0,0,0,中,不限,简单装修,嘉峪关东路665-731号 二热十字向南300米,,,,,,热水器,,房源编号 688795,2000,"东方花苑
                            (城关区/二热)"
整租,2室2厅1卫,95,8,1,0,0,0,0,高,南北,中等装修,万新路78号,床,,,,,热水器,暖气,房源编号 688714,2400,兰州市安宁区蔬菜公司家属院(安宁区/费家营)
整租,2室2厅1卫,92,32,0,0,0,1,0,低,南,精装修,敦煌路68号,床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 688120,2700,"阳光家园
                            (七里河区/西站)"
整租,2室2厅1卫,80,8,1,0,0,0,0,低,东西,精装修,兰州市七里河区龚家湾西路,床,,,,,热水器,暖气,房源编号 687978,1200,"电机厂家属院
                            (七里河区/龚家湾)"
整租,3室1厅1卫,60,1,1,0,0,0,0,高,东西,简装修,邮电大楼十字东北角商务厅家属院平房,床,,,,,,暖气,房源编号 687977,1900,甘肃省商务厅家属院(城关区/东方红广场)
整租,3室1厅1卫,130,8,1,0,0,0,0,高,南北,简装修,武都路11号,床,电视,冰箱,洗衣机,,热水器,暖气,房源编号 685617,3500,武都路省国税局家属院(城关区/东方红广场)
整租,1室1厅1卫,62,6,1,0,0,0,0,中,东西,简装修,付家巷小区,,,,,,,,房源编号 687973,2000,西关十字付家巷小区16号楼(城关区/西关什字)
整租,2室2厅1卫,90,9,0,1,0,0,0,中,东,精装修,敦煌路68号,床,电视,,洗衣机,,热水器,暖气,房源编号 687971,3100,"阳光家园百合苑
                            (七里河区/西站)"
整租,2室1厅1卫,56,6,1,0,0,0,0,低,东西,中等装修,安宁区政法学院家属院,,电视,,,,,暖气,房源编号 687970,2100,甘肃政法学院家属院(安宁区/培黎广场)
整租,2室1厅1卫,95,9,0,1,0,0,0,高,不限,简单装修,中山林十字,,,,,,,暖气,房源编号 687743,2000,27中家属院(城关区/五泉广场)
整租,2室1厅1卫,50,7,1,0,0,0,0,高,东西,简装修,金昌南路颜家沟209-269,床,,,,,热水器,暖气,房源编号 687737,1800,"兰州军区颜家沟物业小区
                            (城关区/东方红广场)"
整租,2室2厅1卫,80,8,1,0,0,0,0,中,南北,精装修,康乐园小区2号楼1单元401,床,电视,冰箱,洗衣机,空调,热水器,暖气,房源编号 687642,2500,铁路新村康乐园小区(城关区/五泉广场)
整租,2室2厅1卫,99,33,0,0,0,0,1,高,西北,精装修,长征剧院（万辉国际）,,,,,,,,房源编号 687544,3500,七里河区光明城小区(七里河区/西站)
整租,1室1厅1卫,65,26,0,0,0,1,0,低,北,中等装修,东岗东路时代伟业焦家湾,,,,,,,,房源编号 687528,2200,时代伟业中介勿扰(城关区/东岗)
